;id_professor;nome;anoconclusao;tipo;departamento
16194;8de913a0-d0f2-4444-b242-0216fbe8ddd1;INDUCAO DE FASEOLINA EM PLANTAS DE FEIJAO;2020;RESUMO_EXPANDIDO;Departamento de Fitotecnia e Fitossanidade/DEFITO
16195;8de913a0-d0f2-4444-b242-0216fbe8ddd1;PRODUTOS BIOTICOS NO CONTROLE DE COLLETOTRICHUM LINDEMUTHIANUM NA CULTURA DO FEIJAO;2020;RESUMO_EXPANDIDO;Departamento de Fitotecnia e Fitossanidade/DEFITO
16196;8de913a0-d0f2-4444-b242-0216fbe8ddd1;USO DE TRICHODERMA NO CONTROLE DE ANTRACNOSE NA CULTURA DO FEIJAO;2020;RESUMO_EXPANDIDO;Departamento de Fitotecnia e Fitossanidade/DEFITO
16197;8de913a0-d0f2-4444-b242-0216fbe8ddd1;COINOCULACAO DE BACTERIAS NA CULTURA DO FEIJAO PARA AVALIACAO DE PRODUTIVIDADE;2020;RESUMO_EXPANDIDO;Departamento de Fitotecnia e Fitossanidade/DEFITO
16198;8de913a0-d0f2-4444-b242-0216fbe8ddd1;PROTECAO CONTRA ANTRACNOSE EM FEIJAO POR TRICHODERMA;2021;RESUMO_EXPANDIDO;Departamento de Fitotecnia e Fitossanidade/DEFITO
16199;8de913a0-d0f2-4444-b242-0216fbe8ddd1;TRATAMENTO DE SEMENTES PARA INDUCAO DE RESISTENCIA EM PLANTULAS DE FEIJAO COM TRICHODERMA SPP;2021;RESUMO_EXPANDIDO;Departamento de Fitotecnia e Fitossanidade/DEFITO
16200;8de913a0-d0f2-4444-b242-0216fbe8ddd1;CONTROLE BIOLOGICO DA ANTRACNOSE NO FEIJAO A CAMPO;2021;RESUMO_EXPANDIDO;Departamento de Fitotecnia e Fitossanidade/DEFITO
16201;8de913a0-d0f2-4444-b242-0216fbe8ddd1;TRATAMENTO DE SEMENTES PARA CONTROLE DE COLLETOTRICHUM LINDEMUTHIANUM EM PLANTULAS DE FEIJAO;2022;RESUMO_EXPANDIDO;Departamento de Fitotecnia e Fitossanidade/DEFITO
16202;8de913a0-d0f2-4444-b242-0216fbe8ddd1;BIOCONTROLE DA ANTRACNOSE COM TRICHODERMA SPP. NA CULTURA DO FEIJAO;2022;RESUMO_EXPANDIDO;Departamento de Fitotecnia e Fitossanidade/DEFITO
16203;8de913a0-d0f2-4444-b242-0216fbe8ddd1;CONTROLE BIOLOGICO DE SCLEROTINIA SCLEROTIORUM NA PRODUCAO DE MUDAS DE ALFACE COM TRICHODERMA SPP.;2022;RESUMO_EXPANDIDO;Departamento de Fitotecnia e Fitossanidade/DEFITO
16204;8de913a0-d0f2-4444-b242-0216fbe8ddd1;CONTROLE BIOLOGICO DA ANTRACNOSE E MANCHA ANGULAR  NA CULTURA DO FEIJAO;2022;RESUMO_EXPANDIDO;Departamento de Fitotecnia e Fitossanidade/DEFITO
16205;8de913a0-d0f2-4444-b242-0216fbe8ddd1;INDUCAO DE FASEOLINA EM HIPOCOTILOS DE FEIJAO POR PRODUTOS ALTERNATIVOS;2023;RESUMO_EXPANDIDO;Departamento de Fitotecnia e Fitossanidade/DEFITO
16206;8de913a0-d0f2-4444-b242-0216fbe8ddd1;BIOCONTROLE DE SCLEROTINIA SCLEROTIORUM POR ESPECIES DE TRICHODERMA EM ALFACE;2023;RESUMO_EXPANDIDO;Departamento de Fitotecnia e Fitossanidade/DEFITO
16207;8de913a0-d0f2-4444-b242-0216fbe8ddd1;EFEITO DE PRODUTOS ALTERNATIVOS NO CRESCIMENTO DE PSEUDOCERCOSPORA GRISEOLA IN VITRO;2023;RESUMO_EXPANDIDO;Departamento de Fitotecnia e Fitossanidade/DEFITO
16208;8de913a0-d0f2-4444-b242-0216fbe8ddd1;EFEITO DE DIFERENTES FONTES COMERCIAIS DE FOSFITO NO COMPLEXO DE DOENCAS DO TRIGO.;2007;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
16209;789f7900-a040-4f29-83b6-2398b0793135;METABOLIC AND NON-METABOLIC DIPYRIDAMOLE (DIP) INTERACTIONS WITH BIOMEMBRANES;1996;RESUMO;Departamento de Química
16210;789f7900-a040-4f29-83b6-2398b0793135;FLUORESCENCE STUDY OF DIPYRIDAMOLE (DIP) INTERACTION WITH MOUSE LIVER MICROSOMES (MLM) AND RED BLOOD CELLS (RBC);1997;RESUMO;Departamento de Química
16211;789f7900-a040-4f29-83b6-2398b0793135;HEMOGLOBINA DE OFIDEOS. II-DETERMINACAO DOPONTO ISOELETRICO PELO GRAFICO DE HILL;1990;RESUMO;Departamento de Química
16212;789f7900-a040-4f29-83b6-2398b0793135;HEMOGLOBINA DE OFIDEOS. IV- RELACAO ESTRUTURA-FUNCAO EM CHIRONIUS FOVIATUS;1990;RESUMO;Departamento de Química
16213;789f7900-a040-4f29-83b6-2398b0793135;ERITROCRUORINA VASCULAR DE GLOSSOSCOLEX PAULISTUS. I- RECONSTITUICAO DA HEMEPROTEINA A PARTIR DA APOPROTEINA;1991;RESUMO;Departamento de Química
16214;789f7900-a040-4f29-83b6-2398b0793135;ERITROCRUORINA VASCULAR DE GLOSSOSCOLEX PAULISTUS. II- DESNATURACAO ALCALINA, TERMICA E POR UREIA;1991;RESUMO;Departamento de Química
16215;789f7900-a040-4f29-83b6-2398b0793135;PROFILE OF DENATURATION OF THE GIANT HEMOGLOBIN OF GLOSSOSCOLEX PAULISTUS;1992;RESUMO;Departamento de Química
16216;789f7900-a040-4f29-83b6-2398b0793135;EFFECTS OF TREATMENT WITH METHYLMERCURY DURING THE SECOND PERIOD OF RAPID POSTNATAL BRAIN GROWTH ON DELTA-AMINOLEVULINATE ACID DEHYDRATASE (ALA-D) FROM BRAIN, LIVER AND KIDNEY OF YOUNG RATS;1993;RESUMO;Departamento de Química
16217;789f7900-a040-4f29-83b6-2398b0793135;ATIVIDADE DA DELTA AMINOLEVULINATO DESIDRATASE (ALA-D) DE CEREBRO, FIGADO E RINS DE RATOS JOVENS TRATADOS COM METILMERCURIO;1993;RESUMO;Departamento de Química
16218;789f7900-a040-4f29-83b6-2398b0793135;ADVANTAGES OF USING DRAMA FOR THE EVALUATION OF BASIC BIOCHEMISTRY COURSES FOR PHYSICAL EDUCATION;1995;RESUMO;Departamento de Química
16219;789f7900-a040-4f29-83b6-2398b0793135;MOUSE LIVER MICROSOMES MEMBRANES PROTECT RED BLOOD CELLS (RBC) AGAINST DAMAGE CAUSED BY DRUGS, ETHYL ALCOHOL AND TWEEN 80;1995;RESUMO;Departamento de Química
16220;789f7900-a040-4f29-83b6-2398b0793135;UV-VIS AND SPECTROFLUORESCENCE STUDY OF METABOLIC TRANSFORMATION AND MEMBRANE INTERACTION OF DIPYRIDAMOLE (DIP) IN MOUSE LIVER MICROSOMES (MLM);1995;RESUMO;Departamento de Química
16221;789f7900-a040-4f29-83b6-2398b0793135;UV-VIS AND SPECTROFLUORIMETRIC OF DIPYRIDAMOLE (DIP) METABOLISM;1996;RESUMO;Departamento de Química
16222;789f7900-a040-4f29-83b6-2398b0793135;INTERACTION OF DIPYRIDAMOLE (DIP) AND TRIFLUOPERAZINE WITH BIOLOGICAL MEMBRANES;1996;RESUMO;Departamento de Química
16223;789f7900-a040-4f29-83b6-2398b0793135;MICROSOMAL METABOLISM OF DIPYRIDAMOLE;1999;RESUMO;Departamento de Química
16224;789f7900-a040-4f29-83b6-2398b0793135;ANALISE DA ATIVIDADE DE ACC (1-AMINOCICLOPROPANO 1-CARBOXILATO) SINTASE E OXIDASE EM FRUTOS DE MARACUJA (PASSIFLORA EDULIS SIMS.);2001;RESUMO;Departamento de Química
16225;789f7900-a040-4f29-83b6-2398b0793135;INTERACAO DE VERONICA (DALBERGIA MONETARIA L.) COM ERITROCITOS;2001;RESUMO;Departamento de Química
16226;789f7900-a040-4f29-83b6-2398b0793135;INTERACAO DO EXTRATO AQUOSO DE LUEHEA DIVARICATA MART.COM ERITROCITOS;2003;RESUMO;Departamento de Química
16227;789f7900-a040-4f29-83b6-2398b0793135;CHARACTERIZATION AND IN VITRO-ASSAYS OF BIOGLASS SYSTEM FOR FILLING OSSEOUS;2004;RESUMO;Departamento de Química
16228;789f7900-a040-4f29-83b6-2398b0793135;DETERMINACAO DOS CONSTITUINTES DE RESIDUOS DE CALDEIRA POR ESPECTROFOTOMETRIA DE EMISSAO PELA CHAMA E NO VISIVEL,  RAIO X E COMPLEXOMETRIA COM EDTA.;2003;RESUMO;Departamento de Química
16229;789f7900-a040-4f29-83b6-2398b0793135;INTERACAO DO EXTRATO AQUOSO DE DALLBERGIA MONETARIA L. E UM DIGLICOSIDEO ISOLADO COM CELULAS ERITROCITARIAS.;2003;RESUMO;Departamento de Química
16230;789f7900-a040-4f29-83b6-2398b0793135;SINTESE E AVALIACAO IN VITRO DE BIOCOMPOSITOS A BASE DE PVDF-BIOVIDRO;2004;RESUMO;Departamento de Química
16231;789f7900-a040-4f29-83b6-2398b0793135;AVALIACAO EM ENSAIOS IN VITRO DE FILME DE POLIVINILDIFLUOR-BIOVIDRO-ALUMINA PARA APLICACAO COMO TECIDO ARTIFICIAL;2005;RESUMO;Departamento de Química
16232;789f7900-a040-4f29-83b6-2398b0793135;SINTESE E AVALIACAO IN VIVO DE NANOPARTICULAS DE HIDROXIAPATITA;2004;RESUMO;Departamento de Química
16233;789f7900-a040-4f29-83b6-2398b0793135;EFEITO DE DESIDROCROTONINA-DHC ISOLADA DE CROTON CAJUCARA BENTHAN EM ERITROCITOS A+, A- E O+;2005;RESUMO;Departamento de Química
16234;789f7900-a040-4f29-83b6-2398b0793135;BIOATIVIDADE DO EXTRATO AQUOSO DE ESTIPE DO MACROFUNGO MACROCYBE TITANS;2005;RESUMO;Departamento de Química
16235;789f7900-a040-4f29-83b6-2398b0793135;AVALIACAO DA CONTAMINACAO DA AGUA DO RIO VERDE POR FERTILIZANTES E CORRETIVOS AGRICOLAS, ATRAVES DA DETERMINACAO DOS TEORES FOSFATO, NITRATO, POTASSIO, CALCIO E MAGNESIO;2006;RESUMO_EXPANDIDO;Departamento de Química
16236;789f7900-a040-4f29-83b6-2398b0793135;ANALISE DA INTERACAO DO EXTRATO AQUOSO DE LUEHEA DIVARICATA COM CELULAS ERITROCITARIAS;2004;RESUMO;Departamento de Química
16237;c7cb28c0-d64a-48a4-9756-91da92d98aa1,789f7900-a040-4f29-83b6-2398b0793135;OLEO ESSENCIAL E SUBSTANCIAS APOLARES DA CASCA DE CROTON CAJUCARA;2005;RESUMO;Departamento de Química
16238;c7cb28c0-d64a-48a4-9756-91da92d98aa1,558d7e3a-5380-4cf2-ab8e-37618d66832f,789f7900-a040-4f29-83b6-2398b0793135;PERFIL ANALITICO DO MACROFUNGO MACROCYBE TITANS;2005;RESUMO;Departamento de Química
16239;789f7900-a040-4f29-83b6-2398b0793135;BIOATIVIDADE DO EXTRATO AQUOSO DE ESTIPE (EAE) DO MACROFUNGO  MACROCYBE TITANS;2005;RESUMO;Departamento de Química
16240;789f7900-a040-4f29-83b6-2398b0793135;DETERMINACAO DA QUALIDADE DA AGUA DO ARROIO MADUREIRA E SEUS AFLUENTES;2005;RESUMO_EXPANDIDO;Departamento de Química
16241;789f7900-a040-4f29-83b6-2398b0793135;QUALIDADE DO ARROIO MADUREIRA E A CAPACIDADE FILTRANTE DO FILTRO INSTALADO NO PARQUE DO ARROIO MADUREIRA;2005;RESUMO;Departamento de Química
16242;558d7e3a-5380-4cf2-ab8e-37618d66832f,789f7900-a040-4f29-83b6-2398b0793135;BIOINTERACAO DO EXTRATO AQUOSO DO MACROFUNGO MACROCYBE TITANS;2006;RESUMO_EXPANDIDO;Departamento de Química
16243;789f7900-a040-4f29-83b6-2398b0793135;AVALIACAO DA POSSIVEL CONTAMINACAO DO RIO VERDE POR FERTILIZANTES, ATRAVES DA DETERMINACAO DOS TEORES DE PO4-3, NO3-, K+, CA2+ E MG2+;2007;RESUMO;Departamento de Química
16244;789f7900-a040-4f29-83b6-2398b0793135,1edbde62-0a41-46a0-8a7c-df9a7c803869;AVALIACAO DA QUALIDADE DA AGUA DO PARQUE DO ARROIO MADUREIRA;2006;RESUMO_EXPANDIDO;Departamento de Química
16245;789f7900-a040-4f29-83b6-2398b0793135,1edbde62-0a41-46a0-8a7c-df9a7c803869;AVALIACAO DA QUALIDADE DA AGUA DOS ARROIOS DO PADRE, RONDA E CIPO;2005;RESUMO_EXPANDIDO;Departamento de Química
16246;ebfffe76-b18c-48d3-ad0e-61cf3744a8e6;O PAPEL DOS AMINOACIDOS NA  NUTRICAO E NO MEIO AMBIENTE;2022;COMPLETO;Departamento de Zootecnia
16247;789f7900-a040-4f29-83b6-2398b0793135;QUALIDADE DA AGUA DO ARROIO OLARIAS E SEU IMPACTO NA REPRESA PROJETADA;2007;RESUMO;Departamento de Química
16248;789f7900-a040-4f29-83b6-2398b0793135;COMPOSICAO MONOSSACARIDICA DE EXTRATOS DE PILEO E ESTIPE DO MACROFUNGO MACROCYBE TITANS;2007;RESUMO;Departamento de Química
16249;789f7900-a040-4f29-83b6-2398b0793135;AVALIACAO DA QUALIDADE DA AGUA DO RIO VERDE;2007;RESUMO;Departamento de Química
16250;789f7900-a040-4f29-83b6-2398b0793135;QUALIDADE DO ARROIO MADUREIRA E A CAPACIDADE FILTRANTE D FILTRO INSTALADO NO PARQUE DO ARROIO MADUREIRA;2007;RESUMO;Departamento de Química
16251;789f7900-a040-4f29-83b6-2398b0793135;ANALISE FISICO-QUIMICA DOS EFLUENTES GERADOS EM UMA OFICINA REPARADORA DE VEICULOS;2008;RESUMO_EXPANDIDO;Departamento de Química
16252;789f7900-a040-4f29-83b6-2398b0793135;ATIVIDADE ANTIOXIDANTE DE EXTRATOS AQUOSOS DE PILEO E ESTIPE DO MACROFUNGO MACROCYBE TITANS FRENTE AO RADICAL LIVRE DPPH;2008;RESUMO_EXPANDIDO;Departamento de Química
16253;c7cb28c0-d64a-48a4-9756-91da92d98aa1,789f7900-a040-4f29-83b6-2398b0793135;ESTUDO QUIMICO E AVALIACAO DA ATIVIDADE BIOLOGICA DO OLEO ESSENCIAL DE BACCHARIS UNCINELLA DC DOS CAMPOS GERAIS DO PARANA;2006;RESUMO_EXPANDIDO;Departamento de Química
16254;c7cb28c0-d64a-48a4-9756-91da92d98aa1,789f7900-a040-4f29-83b6-2398b0793135;AVALIACAO DA ATIVIDADE ANTIBACTERIANA DO OLEO ESSENCIAL DAS FOLHAS DE BACCHARIS UNCINELLA DC. (ASTERACEAE);2006;RESUMO;Departamento de Química
16255;789f7900-a040-4f29-83b6-2398b0793135;COMPOSICAO QUIMICA DO OLEO ESSENCIAL DE BACCHARIS SEMISERRATA DC;2006;RESUMO;Departamento de Química
16256;789f7900-a040-4f29-83b6-2398b0793135;DETECCAO DE K, NA, PB E CD EM AMOSTRAS DE SANGUE DE PROFESSORES E FUNCIONARIOS DO DEPARTAMENTO DE QUIMICA DA UEPG, COMO FERRAMENTA INDICADORA.;2013;RESUMO_EXPANDIDO;Departamento de Química
16257;789f7900-a040-4f29-83b6-2398b0793135;DETECCAO DE K, CR, E ZN EM SANGUE DE PROFESSORES E FUNCIONARIOS DO DEPARTAMENTO DE QUIMICA DA UEPG;2013;RESUMO_EXPANDIDO;Departamento de Química
16258;789f7900-a040-4f29-83b6-2398b0793135,1edbde62-0a41-46a0-8a7c-df9a7c803869;AVALIACAO DA QUALIDADE DA AGUA DO ARROIO OLARIAS E SEU IMPACTO NA REPRESA PROJETADA;2008;RESUMO_EXPANDIDO;Departamento de Química
16259;789f7900-a040-4f29-83b6-2398b0793135;APARATO PILOTO PARA RECICLAGEM DE H2O DE REFRIGERACAO DE DESTILADORES DE LABORATORIOS DE ENSINO E PESQUISA DA UEPG;2017;RESUMO_EXPANDIDO;Departamento de Química
16260;789f7900-a040-4f29-83b6-2398b0793135;TELA ALTERNATIVA - REPRESENTACOES DE GENEROS NO CINEMA;2017;RESUMO_EXPANDIDO;Departamento de Química
16261;789f7900-a040-4f29-83b6-2398b0793135;ATIVIDADE ANTIMICROBIANA DO EXTRATO DE FOLHAS DE TABERNAEMONTANA CATHARINENSIS;2018;RESUMO_EXPANDIDO;Departamento de Química
16262;789f7900-a040-4f29-83b6-2398b0793135;ATIVIDADE ANTIOXIDANTE E ANTI-HEMOLITICA DE EXTRATOS DE FOLHAS DE ORA-PRO-NOBIS (PERESKIA ACULEATA);2019;RESUMO_EXPANDIDO;Departamento de Química
16263;789f7900-a040-4f29-83b6-2398b0793135;ATIVIDADE ANTIOXIDANTE E CAPACIDADE INIBITORIA DE PEROXIDACAO LIPIDICA, IN VITRO, EM DIFERENTES MATRIZES BIOLOGICAS, DE EXTRATOS DE FOLHAS DE TIPUANA TIPU;2018;RESUMO_EXPANDIDO;Departamento de Química
16264;789f7900-a040-4f29-83b6-2398b0793135;UTILIZACAO DE MIX DE SOLVENTES PARA EXTRACAO DE COMPOSTOS FENOLICOS BIOATIVOS DE FOLHAS DE ORA-PRO-NOBIS (PERESKIA ACULEATA): OTIMIZACAO E BIOATIVIDADES;2019;RESUMO_EXPANDIDO;Departamento de Química
16265;789f7900-a040-4f29-83b6-2398b0793135;INFLUENCIA DO TEOR DE SOLVENTE ORGANICO NA EXTRACAO DE COMPOSTOS ANTIOXIDANTES: UM ESTUDO DE CASO COM FOLHAS DE ORA-PRO-NOBIS (PERESKIA ACULEATA MILLER);2020;RESUMO_EXPANDIDO;Departamento de Química
16266;789f7900-a040-4f29-83b6-2398b0793135;ANALISE DA CAPACIDADE ANTIOXIDANTE E ANTI-HEMOLITICA DO EXTRATO METANOLICO DE FOLHAS DE TABERNAEMONTANA CATHARINENSIS SOBRE AMOSTRAS DE SANGUE O;2019;RESUMO;Departamento de Química
16267;789f7900-a040-4f29-83b6-2398b0793135,1edbde62-0a41-46a0-8a7c-df9a7c803869;ESTUDO DA DINAMICA DO FOSFORO NA EUTROFIZACAO DA REPRESA DO ALAGADOS;2009;RESUMO_EXPANDIDO;Departamento de Química
16268;789f7900-a040-4f29-83b6-2398b0793135;ATIVIDADES ANTIOXIDANTE E ANTI-HEMOLITICA IN VITRO DE FRACOES DE UM EXTRATO HIDROETANOLICO DE FOLHAS DE ORA-PRO-NOBIS (PERESKIA ACULEATA MILLER);2022;RESUMO_EXPANDIDO;Departamento de Química
16269;789f7900-a040-4f29-83b6-2398b0793135;AVALIACAO DA ATIVIDADE ANTIOXIDANTE E COMPOSICAO QUIMICA DE EXTRATOS HIDROALCOOLICOS DE FOLHAS E RAIZ DE BATATA DOCE (IPOMOEA BATATAS L.);2022;RESUMO_EXPANDIDO;Departamento de Química
16270;789f7900-a040-4f29-83b6-2398b0793135;OPTIMIZATION OF THE MIXTURE OF HYDROALCOHOLIC LEAVES EXTRACTS OF COBRINA (TABERNAEMONTANA CATHARINENSIS A.DC), PAU-BRASIL (PAUBRASILIA ECHINATA LAM) AND TIPUANA (TIPUANA TIPU BENTH);2023;RESUMO_EXPANDIDO;Departamento de Química
16271;38aedc50-8c93-4dd7-8cb7-3ece594215bf;ESTUDO DA DINAMICA EM UMA REDE DE MAPAS ACOPLADOS;2007;RESUMO;Departamento de Matemática e Estatística
16272;b9b48ada-965d-40b0-9a26-52e5ec5e0e65,38aedc50-8c93-4dd7-8cb7-3ece594215bf;SINCRONIZACAO DE CAOS EM REDE COM ALCANCE VARIAVEL;2007;RESUMO;Departamento de Matemática e Estatística
16273;b9b48ada-965d-40b0-9a26-52e5ec5e0e65,38aedc50-8c93-4dd7-8cb7-3ece594215bf;SINCRONIZACAO E PERCOLACAO EM REDE DE MAPAS ACOPLADOS;2008;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
16274;38aedc50-8c93-4dd7-8cb7-3ece594215bf;SINCRONIZACAO EM SISTEMAS DINAMICOS COM INTERACAO DE LONGO ALCANCE;2008;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
16275;38aedc50-8c93-4dd7-8cb7-3ece594215bf;COMPORTAMENTO DE DOIS NEURONIOS HR COM ACOPLAMENTO UNIDIRECIONAL.;2010;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
16276;38aedc50-8c93-4dd7-8cb7-3ece594215bf;HINDMARSH-ROSE IN A MASTER-SLAVE CONFIGURATION.;2011;RESUMO;Departamento de Matemática e Estatística
16277;38aedc50-8c93-4dd7-8cb7-3ece594215bf;SINCRONIZACAO DE CAOS EM DOIS NEURONIOS DE HINDMARSH-ROSE ACOPLADOS UNIDIRECIONALMENTE.;2010;RESUMO;Departamento de Matemática e Estatística
16278;38aedc50-8c93-4dd7-8cb7-3ece594215bf;DINAMICA E SINCRONIZACAO DE NEURONIOS ACOPLADOS USANDO O MODELO HINDMARSH-ROSE.;2013;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
16279;38aedc50-8c93-4dd7-8cb7-3ece594215bf;OS OPOSTOS SE ATRAEM? UMA INVESTIGACAO A PARTIR DE SISTEMAS DINAMICOS.;2010;RESUMO;Departamento de Matemática e Estatística
16280;dc6beab1-db78-4495-8b9d-3562503c2564;DIFFERENTIAL TOLERANCE TO GRAMINICIDES IN BRACHIARIA PLANTAGINEA BIOTYPES FOUND IN BRAZIL.;1999;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
16281;789f7900-a040-4f29-83b6-2398b0793135,1edbde62-0a41-46a0-8a7c-df9a7c803869;ESTUDO DA DINAMICA DE EUTROFIZACAO ARTIFICIAL NA REPRESA DE ALAGADOS, PONTA GROSSA-PR ATRAVES DE ASPECTOS FISICO-QUIMICO-BIOLOGICOS;2009;RESUMO_EXPANDIDO;Departamento de Química
16282;8b203e56-ce9a-4cd2-b4f5-2d6e355357ec;"MANEJO QUIMICO DE DOENCAS NA CULTURA DO FEIJAO (&#09;PHASEOLUS VULGARIS&#09;).";2005;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
16283;dc6beab1-db78-4495-8b9d-3562503c2564;RESISTANCE OF BRACHIARIA PLANTAGINEA (LINK) HITCHC. BIOTYPES TO CYCLOHEXANODIONES HERBICIDES IN BRAZIL.;2001;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
16284;dc6beab1-db78-4495-8b9d-3562503c2564;MECANISMO DE RESISTENCIA A SETHOXYDIM E TEPRALOXYDIM EM BIOTIPO DE BRACHIARIA PLANTAGINEA RESISTENTE A HERBICIDAS INIBIDORES DA ACCASE;2000;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
16285;dc6beab1-db78-4495-8b9d-3562503c2564;MECHANISM OF RESISTANCE AND SENSIBILITY OF BRACHIARIA PLANTAGINEA (LINK) HITCHC. TO ACCASE INHIBITORS HERBICIDES.;2000;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
16286;dc6beab1-db78-4495-8b9d-3562503c2564;RESISTENCIA CRUZADA E MECANISMO DE RESISTENCIA EM BIOTIPOS DE BRACHIARIA PLANTAGINEA RESISTENTES A HERBICIDAS INIBIDORES DA ACCASE.;2000;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
16287;dc6beab1-db78-4495-8b9d-3562503c2564;RISK ANALYSIS OF DEVELOPMENTE OF RESISTANT WEED BIOTYPES TO ACCASE AND ALS INHIBITORS IN CONVENTIONAL AND NO-TILLAGE SOYBEAN PRODUCTION SYSTEMS IN BRAZIL.;2000;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
16288;dc6beab1-db78-4495-8b9d-3562503c2564;RESISTANCE OF ALEXANDERWEED (BRACHIARIA PLANTAGINEA) TO ACCASE INHIBITORS IN SOYBEAN FROM PARANA STATE - BRAZIL.;1998;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
16289;dc6beab1-db78-4495-8b9d-3562503c2564;RESISTANCE TO ACCASE INHIBITORS HERBICIDES IN SETARIA VIRIDIS FOUND IN SPAIN.;1999;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
16290;dc6beab1-db78-4495-8b9d-3562503c2564;DINAMICA DO BANCO DE SEMENTES E DA POPULACAO DE PLANTAS DANINHAS EM AREAS DE PLANTIO DIRETO X CONVENCIONAL.;1997;COMPLETO;Departamento de Fitotecnia e Fitossanidade/DEFITO
16291;dc6beab1-db78-4495-8b9d-3562503c2564;RESISTENCIA DA PLANTA DANINHA AMARANTHUS QUITENSIS A HERBICIDAS.;1997;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
16292;dc6beab1-db78-4495-8b9d-3562503c2564;MANEJO DA PLANTA DANINHA BRACHIARIA PLANTAGINEA RESISTENTE AOS INIBIDORES DA ACETIL COENZIMA A CARBOXILASE (ACCASE);1999;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
16293;dc6beab1-db78-4495-8b9d-3562503c2564;RESISTENCIA DO CAPIM MARMELADA (BRACHIARIA PLANTAGINEA) AOS HERBICIDAS INIBIDORES DA ACETIL COENZIMA A CARBOXILASE (ACCASE).;1998;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
16294;dc6beab1-db78-4495-8b9d-3562503c2564;DINAMICA DO BANCO DE SEMENTES E DA POPULACAO DE PLANTAS DANINHAS EM AREAS DE PLANTIO DIRETO X CONVENCIONAL;1997;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
16295;dc6beab1-db78-4495-8b9d-3562503c2564;DETERMINACAO DO PERIODO CRITICO DE INTERFERENCIA DE PLANTAS DANINHAS EM ALFACE CULTIVADA EM AMBIENTE NATURAL E SOB AGROTEXTIL EM PONTA GROSSA/PR;2004;RESUMO_EXPANDIDO;Departamento de Fitotecnia e Fitossanidade/DEFITO
16296;ebfffe76-b18c-48d3-ad0e-61cf3744a8e6;PERFIL DE AMINOACIDOS DA BARATA DUBIA (BLAPTICA DUBIA), TENEBRIO GIGANTE (ZOPHOBAS MORIO) E ?BLACK-SOLDIER-FLY? (HERMETIA ILLUCENS) COMO SUBSTITUTOS DA FARINHA DE PEIXE EM DIETAS PARA ORGANISMOS AQUATICOS;2022;RESUMO_EXPANDIDO;Departamento de Zootecnia
16297;dc6beab1-db78-4495-8b9d-3562503c2564;DETERMINACAO DO PERIODO CRITICO DE INTERFERENCIA DE PLANTAS DANINHAS EM ALFACE CULTIVADA SOB AGROTEXTIL;2004;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
16298;dc6beab1-db78-4495-8b9d-3562503c2564;DETERMINACAO DSO PERIODOS CRITICOS DE INTERFERENCIA DAS PLANTAS DANINHAS PELA ANALISE DOS TEORES FOLIARES DE NITROGENIO E DO RENDIMENTO DE GRAOS DE MILHO (ZEA MAYS L.);2002;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
16299;dc6beab1-db78-4495-8b9d-3562503c2564;RESISTENCIA DE DIGITARIA SPP A HERBICIDAS INIBIDORES DA ACETIL COENZIMA A CARBOXILASE (ACCASE);2002;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
16300;dc6beab1-db78-4495-8b9d-3562503c2564;EFEITO DE HERBICIDAS EM MISTURA COM ACIDIFICANTES NO CONTROLE DE PLANTAS DANINHAS EM POS-EMERGENCIA NA CULTURA DO FEIJAO;2002;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
16301;dc6beab1-db78-4495-8b9d-3562503c2564;SELETIVIDADE DE HERBICIDAS PRE-EMERGENTES SOBRE CULTIVARES DE MILHO EM SISTEMA DE PLANTIO DIRETO;2002;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
16302;dc6beab1-db78-4495-8b9d-3562503c2564;EFEITO DA ADICAO DE ADICAO DE ADJUVANTE ACIDIFICANTE NA EFICACIA DE HERBICIDAS EM POS-EMERGENCIA;2002;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
