;id_professor;nome;anopubli;tipo;departamento
4433;caf49f3e-ead4-4a09-a337-bfaf04276538;CARACTERISTICAS QUIMICAS DO CIMENTO ASFALTICO DE PETROLEO: UMA ABORDAGEM TEORICA;2005;NACIONAL;Departamento de Química
4434;49c5226f-4cbd-49e2-95f5-a93ced075e0b,b53fefa5-d23f-41a5-8877-e9b10e47e571,ca21cd50-dc56-4d33-a992-b450c61c055f,5f84e90f-0aa4-45fd-a4d4-75a1852df4ff;"SYNTHESIS, CHARACTERIZATION AND ANTICANCER ACTIVITIES OF CATIONIC &#951;6-P-CYMENE RUTHENIUM(II) COMPLEXES CONTAINING PHOSPHINE AND NITROGENOUS LIGANDS";2022;INTERNACIONAL;Departamento de Química
4435;11078839-e35b-460b-ad55-772de08fb9f5;SEMENTES RECALCITRANTES: UM APANHADO;2022;NACIONAL;Departamento de Fitotecnia e Fitossanidade/DEFITO
4436;49c5226f-4cbd-49e2-95f5-a93ced075e0b;DEGRADATION OF PAHS USING TIO2 AS A SEMICONDUCTOR IN THE HETEROGENEOUS PHOTOCATALYSIS PROCESS: A SYSTEMATIC REVIEW;2023;INTERNACIONAL;Departamento de Química
4437;11078839-e35b-460b-ad55-772de08fb9f5;INDICE RELATIVO DE CLOROFILA E COMPONENTES DA PRODUCAO DO TRIGO EM FUNCAO DE FONTES E DOSES DE NITROGENIO;2022;NACIONAL;Departamento de Fitotecnia e Fitossanidade/DEFITO
4438;0704bdaa-2561-477d-9d56-f6e19b8c7722;DESENVOLVIMENTO DE UM SISTEMA DE MATRICULA INTELIGENTE BASEADO EM PROGRAMACAO ORIENTADA A AGENTES;2003;NACIONAL;Departamento de Informática
4439;1ba9ece9-7bab-425e-ad7c-672fb5558e31,53cfea56-4863-4123-911d-523697703ccd,0704bdaa-2561-477d-9d56-f6e19b8c7722;MODULO DE VALIDACAO CRUZADA PARA TREINAMENTO DE REDES NEURAIS ARTIFICIAIS COM ALGORITMOS BACKPROPAGATION E RESILIENT PROPAGATION;2008;NACIONAL;Departamento de Informática
4440;0704bdaa-2561-477d-9d56-f6e19b8c7722;APLICACAO DE REDES NEURAIS ARTIFICIAIS TOPOLOGIA MLP EM SIMULACAO DE DADOS RADIOMETRICOS;2004;NACIONAL;Departamento de Informática
4441;0704bdaa-2561-477d-9d56-f6e19b8c7722;APLICACAO DE REDES NEURAIS ARTIFICIAIS PARA A ESTIMATIVA DE INFECCAO POR MANCHAS FOLIARES NA CULTURA DO TRIGO;2012;NACIONAL;Departamento de Informática
4442;53cfea56-4863-4123-911d-523697703ccd,0704bdaa-2561-477d-9d56-f6e19b8c7722;RECONHECIMENTO DE PADROES EM TECNOLOGIA PORTAVEL ? UM ESTUDO DE CASO;2015;NACIONAL;Departamento de Informática
4443;0704bdaa-2561-477d-9d56-f6e19b8c7722;BRNEURAL ? ARTIFICIAL NEURAL NETWORKS SIMULATOR WITH TOPOLOGY MULTILAYER PERCEPTRON USING THE ENCOG FRAMEWORK;2016;NACIONAL;Departamento de Informática
4444;0704bdaa-2561-477d-9d56-f6e19b8c7722;REDES NEURAIS ARTIFICIAIS APLICADAS APLICADAS AO TRATAMENTO DE DADOS DE MOLHAMENTO FOLIAR POR ORVALHO;2008;NACIONAL;Departamento de Informática
4445;d9caea90-4de4-4eb3-9414-9d5d0128bbfd;A FERMENTACAO COMO UM PROCESSO DE ENRIQUECIMENTO NUTRICIONAL;1994;NACIONAL;Departamento de Engenharia de Alimentos
4446;d9caea90-4de4-4eb3-9414-9d5d0128bbfd;BRAZILIAN APPLE JUICE PROCESSING;1995;INTERNACIONAL;Departamento de Engenharia de Alimentos
4447;d9caea90-4de4-4eb3-9414-9d5d0128bbfd;NATA-DE-COCO. O ESTADO DA ARTE;1996;NACIONAL;Departamento de Engenharia de Alimentos
4448;d9caea90-4de4-4eb3-9414-9d5d0128bbfd;AVALIACAO DA FARINHA DE MANDIOCA E DO FUBA DE MILHO COMO SUBSTRATOS PARA A OBTENCAO DE BEBIDA FERMENTO-DESTILADA;1997;NACIONAL;Departamento de Engenharia de Alimentos
4449;d9caea90-4de4-4eb3-9414-9d5d0128bbfd;CARACTERISTICAS DE QUALIDADE DE AMOSTRAS DE POLVILHO AZEDO PRODUZIDO OU COMERCIALIZADO NO ESTADO DO PARANA;1997;NACIONAL;Departamento de Engenharia de Alimentos
4450;d9caea90-4de4-4eb3-9414-9d5d0128bbfd;CARACTERISTICAS DE QUALIDADE DE AMOSTRAS DE POLVILHO AZEDO. PARTE 2. SANTA CATARINA;1997;NACIONAL;Departamento de Engenharia de Alimentos
4451;d9caea90-4de4-4eb3-9414-9d5d0128bbfd;STUDY OF SOME PROPERTIES OF STARCH ISOLATED FROM HALOTOLERANT MICROALGAE DUNALLIELLA;1997;INTERNACIONAL;Departamento de Engenharia de Alimentos
4452;d9caea90-4de4-4eb3-9414-9d5d0128bbfd;CARACTERISTICAS DE QUALIDADE DE POLVILHO AZEDO - PARTE 3 - RIO GRANDE DO SUL;1998;NACIONAL;Departamento de Engenharia de Alimentos
4453;d9caea90-4de4-4eb3-9414-9d5d0128bbfd;ORGANIC ACID PROFILE OF COMMERCIAL SOUR CASSAVA STARCH;1999;INTERNACIONAL;Departamento de Engenharia de Alimentos
4454;d9caea90-4de4-4eb3-9414-9d5d0128bbfd;RELATIONSHIP BETWEEN BAKING BEHAVIOUR OF MODIFIED CASSAVA STARCHES AND STARCH CHEMICAL STRUCTURE DETERMINED BY FTIR SPECTROSCOPY;2000;INTERNACIONAL;Departamento de Engenharia de Alimentos
4455;d9caea90-4de4-4eb3-9414-9d5d0128bbfd;GESTAO AGROINDUSTRIAL NAS UNIDADES DE PRODUCAO DE POLVILHO AZEDO DO ESTADO DE SANTA CATARINA;1997;NACIONAL;Departamento de Engenharia de Alimentos
4456;d9caea90-4de4-4eb3-9414-9d5d0128bbfd;A ELABORACAO DE PRODUTOS ALIMENTICIOS A PARTIR DE FARINHA DE CASTANHA EUROPEIA.;1993;NACIONAL;Departamento de Engenharia de Alimentos
4457;d9caea90-4de4-4eb3-9414-9d5d0128bbfd;SOME PHYSICO-CHEMICAL CHARACTERISTICS OF MODIFIED CASSAVA STARCHES PRESENTING BAKING PROPERTY;2000;INTERNACIONAL;Departamento de Engenharia de Alimentos
4458;d9caea90-4de4-4eb3-9414-9d5d0128bbfd;CHARACTERIZATION OF CHESTNUT (CASTANEA SATIVA, MILL) STARCH FOR INDUSTRIAL UTILIZATION;2001;INTERNACIONAL;Departamento de Engenharia de Alimentos
4459;d9caea90-4de4-4eb3-9414-9d5d0128bbfd;AVALIACAO DA QUALIDADE DE AMOSTRAS COMERCIAIS DE DOCE DE LEITE PASTOSO - COMPOSICAO QUIMICA;2001;INTERNACIONAL;Departamento de Engenharia de Alimentos
4460;d9caea90-4de4-4eb3-9414-9d5d0128bbfd;FTIR SPEC TROSCOPY OF MODIFIED CASSAVA STARCHES PRESENTING EXPANSION PROPERTY;2000;NACIONAL;Departamento de Engenharia de Alimentos
4461;d9caea90-4de4-4eb3-9414-9d5d0128bbfd;ENZYMATIC DETERMINATION OF STARCH IN DOCE DE LEITE USING DIALYSIS;2001;INTERNACIONAL;Departamento de Engenharia de Alimentos
4462;d9caea90-4de4-4eb3-9414-9d5d0128bbfd;ISOFLAVONAS DE SOJA- UMA BREVE REVISAO;2001;NACIONAL;Departamento de Engenharia de Alimentos
4463;d9caea90-4de4-4eb3-9414-9d5d0128bbfd;DETERMINACAO DE ACUCARES REDUTORES E TOTAIS EM ALIMENTOS. COMPARACAO ENTRE METODO COLORIMETRICO E TITULOMETRICO;2002;NACIONAL;Departamento de Engenharia de Alimentos
4464;162b173b-b237-4a8a-9088-e23b89576809,d9caea90-4de4-4eb3-9414-9d5d0128bbfd;CARACTERISTICAS DE QUALIDADE DE AMOSTRAS DE POLVILHO DOCE;2003;NACIONAL;Departamento de Engenharia de Alimentos
4465;d9caea90-4de4-4eb3-9414-9d5d0128bbfd;CULTIVO E ANALISE DA COMPOSICAO QUIMICA DO COGUMELO DO SOL (AGARICUS BLAZEI MURRIL);2003;NACIONAL;Departamento de Engenharia de Alimentos
4466;d9caea90-4de4-4eb3-9414-9d5d0128bbfd;CHARACTERIZATION OF TROPICAL STARCHES MODIFIED WITH POTASSIUM PERMANGANATE AND LACTIC ACID;2004;INTERNACIONAL;Departamento de Engenharia de Alimentos
