;id_professor;nome;ano;departamento
0;863a4793-10b0-4b6b-ae50-5f6884d159c5;PROCESSAMENTO E CARACTERIZACAO DE PEROVISQUITAS BaCe0,2Zr0,6Y0,2O3-d e BaCe0,2Zr0,6Yb0,2O3-d VISANDO APLICACAO EM CELULAS A COMBUSTIVEL;2019;Departamento de Engenharia de Materiais
1;863a4793-10b0-4b6b-ae50-5f6884d159c5;PROCESSAMENTO E CARACTERIZACAO DE PEROVISQUITAS BaCe0,2Zr0,6Y0,2O3-d e BaCe0,2Zr0,6La0,2O3-d VISANDO APLICACAO EM CELULAS A COMBUSTIVEL;2019;Departamento de Engenharia de Materiais
2;863a4793-10b0-4b6b-ae50-5f6884d159c5;ESTUDO DO EFEITO DA HIDRATACAO NAS VARIACOES DIMENSIONAIS E NAS CONDUTIVIDADES ELETRICAS DO SISTEMA BaCe0.2Zr0.6Yb0.2O3-d (BCZYb).;2020;Departamento de Engenharia de Materiais
3;863a4793-10b0-4b6b-ae50-5f6884d159c5;ESTUDO DO EFEITO DA HIDRATACAO NAS VARIACOES DIMENSIONAIS E NAS CONDUTIVIDADES ELETRICAS DO SISTEMA BaCe0.2Zr0.6Pr0.2O3-d (BCZP).;2020;Departamento de Engenharia de Materiais
4;863a4793-10b0-4b6b-ae50-5f6884d159c5;Estudo dos efeitos de diferentes eletrodos na condutividade eletrica de celulas a combustivel do sistema BaCe0.2Zr0.7Y0.1O3-d (BCZY);2020;Departamento de Engenharia de Materiais
5;863a4793-10b0-4b6b-ae50-5f6884d159c5;Estudo da substituicao parcial de La por Ca na condutividade eletrica do LaNi0,5Cr0,5O3;2021;Departamento de Engenharia de Materiais
6;863a4793-10b0-4b6b-ae50-5f6884d159c5;Estudo dos efeitos da substituicao parcial do Ce e do Zr por Fe na composicao do BaCe0,2Zr0,7Y0,1O3-d;2021;Departamento de Engenharia de Materiais
7;863a4793-10b0-4b6b-ae50-5f6884d159c5;Desenvolvimento de eletrodos com condutividade mista protonica-eletronica para celulas a combustivel;2021;Departamento de Engenharia de Materiais
8;863a4793-10b0-4b6b-ae50-5f6884d159c5;ESTUDO DOS EFEITOS DA SUBSTITUICAO PARCIAL DO Fe POR Ni NA ESTRUTURA E NAS PROPRIEDADES ELETRICAS DA PEROVISQUITA SrFeO3;2022;Departamento de Engenharia de Materiais
9;863a4793-10b0-4b6b-ae50-5f6884d159c5;AVALIACAO DOS PIGMENTOS (CAULIM E CARBONATO DE CALCIO) UTILIZADOS EM REVESTIMENTOS DE PAPEL COUCHE;2022;Departamento de Engenharia de Materiais
10;863a4793-10b0-4b6b-ae50-5f6884d159c5;DESENVOLVIMENTO DE ELETRODOS COM CONDUTIVIDADE TRIPLA (O-2/H+/E-) PARA CELULAS A COMBUSTIVEL CONDUTORAS PROTONICAS;2022;Departamento de Engenharia de Materiais
11;863a4793-10b0-4b6b-ae50-5f6884d159c5;DESENVOLVIMENTO DE CATODOS PARA CELULAS A COMBUSTIVEL CONDUTORAS PROTONICAS;2023;Departamento de Engenharia de Materiais
12;863a4793-10b0-4b6b-ae50-5f6884d159c5;Estudo dos efeitos da substituicao parcial do Co por Ni na composicao do La0.6Sr0.4CoO3-d (LSC);2023;Departamento de Engenharia de Materiais
13;65cb1168-4e45-4ba8-8266-306871725c40;AVALIACAO DA ESTABILIDADE DO LEITE AO ETANOL E SUA RELACAO COM O TEOR DE CALCIO IONICO E A COMPOSICAO DO LEITE;2019;Departamento de Zootecnia
14;65cb1168-4e45-4ba8-8266-306871725c40;AVALIACAO DE PARAMETROS RELACIONADOS COM A ESTABILIDADE DO LEITE AO ETANOL;2019;Departamento de Zootecnia
15;65cb1168-4e45-4ba8-8266-306871725c40;CARACTERISTICAS DO LEITE DE VACAS DA RACA JERSEY E HOLANDESA E SEUS EFEITOS SOBRE A ESTABILIDADE DO LEITE;2020;Departamento de Zootecnia
16;65cb1168-4e45-4ba8-8266-306871725c40;PRODUCAO E COMPOSICAO DO LEITE E SUA RELACAO COM OS PARAMETROS REPRODUTIVOS DE VACAS PRIMIPARAS E MULTIPARAS;2020;Departamento de Zootecnia
17;65cb1168-4e45-4ba8-8266-306871725c40;CELULAS SOMATICAS NO LEITE COMO FATOR DE IMPACTO NA REPRODUCAO DE VACAS PRIMIPARAS E MULTIPARAS;2020;Departamento de Zootecnia
18;65cb1168-4e45-4ba8-8266-306871725c40;ANALISE DA ESTABILIDADE DO LEITE NAS ESTACOES DO VERAO E INVERNO;2021;Departamento de Zootecnia
19;65cb1168-4e45-4ba8-8266-306871725c40;INFLUENCIA DA ESTABILIDADE DO LEITE NO PROCESSAMENTO DO QUEIJO MUSSARELA;2021;Departamento de Zootecnia
20;65cb1168-4e45-4ba8-8266-306871725c40;AVALIACAO DE PRATICAS DE MANEJO SOBRE O DESENVOLVIMENTO CORPORAL DE BEZERRAS LEITEIRAS NA REGIAO DOS CAMPOS GERAIS;2022;Departamento de Zootecnia
21;65cb1168-4e45-4ba8-8266-306871725c40;CARACTERISTICAS DO QUEIJO MUSSARELA ELABORADO COM LEITE DE ALTA E BAIXA ESTABILIDADE;2022;Departamento de Zootecnia
22;65cb1168-4e45-4ba8-8266-306871725c40;ANALISE DE FATORES DE MANEJO E SUA RELACAO COM A SANIDADE DE BEZERRAS LEITEIRAS NOS CAMPOS GERAIS DO PARANA;2022;Departamento de Zootecnia
23;65cb1168-4e45-4ba8-8266-306871725c40;SUPLEMENTACAO ENERGETICA PARA VACAS EM LACTACAO: PRODUCAO E COMPOSICAO DO LEITE;2023;Departamento de Zootecnia
24;65cb1168-4e45-4ba8-8266-306871725c40;SUPLEMENTACAO ENERGETICA PARA VACAS EM LACTACAO: METABOLITOS SANGUINEOS;2023;Departamento de Zootecnia
25;5731e590-3b6f-45fc-a593-169ad4216dbe;Estudo da sinterizacao por micro-ondas de perovskitas BaCe0,2Zr0,7Y0,1O3-d utilizadas como eletrolito em celulas a combustivel de oxido solido;2019;Departamento de Engenharia de Materiais
26;5731e590-3b6f-45fc-a593-169ad4216dbe;Efeito do estroncio na sinterizacao e conducao protonica de perovskitas Ba1-xSrxCe0.7Zr0.2Y0.1O3-d para uso em eletrolito de celulas a combustivel;2019;Departamento de Engenharia de Materiais
27;5731e590-3b6f-45fc-a593-169ad4216dbe;Processamento de ceramicas porosas utilizando a tecnica de consolidacao por amido;2019;Departamento de Engenharia de Materiais
28;5731e590-3b6f-45fc-a593-169ad4216dbe;Influencia da porosidade nas propriedades eletricas da perovskita BaCe0,2Zr0,7Y0,1O3-d;2020;Departamento de Engenharia de Materiais
29;5731e590-3b6f-45fc-a593-169ad4216dbe;Producao da perovskita hexagonal Ba5Nb4O15 utilizando sinterizacao em duas etapas;2020;Departamento de Engenharia de Materiais
30;5731e590-3b6f-45fc-a593-169ad4216dbe;EFEITO DA SINTERIZACAO EM DUAS ETAPAS NA MICROESTRUTURA DAS CERAMICAS DE BaCe0,2Zr0,7Y0,1O3-d;2021;Departamento de Engenharia de Materiais
31;5731e590-3b6f-45fc-a593-169ad4216dbe;CARACTERIZACAO DE RESIDUOS DE ZIRCONIA PROVENIENTES DO PROCESSO DE USINAGEM PARA OBTENCAO DE PROTESES ODONTOLOGICAS;2021;Departamento de Engenharia de Materiais
32;5731e590-3b6f-45fc-a593-169ad4216dbe;ESTUDO DO USO DE ADITIVOS DE SINTERIZACAO PARA A OBTENCAO DE CERAMICAS DE Ba5Nb4O15;2021;Departamento de Engenharia de Materiais
33;5731e590-3b6f-45fc-a593-169ad4216dbe;DESENVOLVIMENTO DE COMPOSITOS ALUMINA-ZIRCONIA PARA FABRICACAO DE FERRAMENTAS DE CORTE;2021;Departamento de Engenharia de Materiais
34;5731e590-3b6f-45fc-a593-169ad4216dbe;INCORPPORACAO DE TiO2 EM FORMULACAO DE TINTAS PARA PAPEL COUCHE;2022;Departamento de Engenharia de Materiais
35;5731e590-3b6f-45fc-a593-169ad4216dbe;UTILIZACAO DOS RESIDUOS PROVENIENTES DO PROCESSO DE USINAGEM DE PROTESES DENTARIAS COMO FONTE DE ZIRCONIA NA OBTENCAO DE ZIRCONATO DE CALCIO (CaZrO3);2022;Departamento de Engenharia de Materiais
36;5731e590-3b6f-45fc-a593-169ad4216dbe;CARACTERIZACAO ELETRICA E MICROESTRUTURAL DE CERAMICAS DE Ba5Nb4O15;2022;Departamento de Engenharia de Materiais
37;5731e590-3b6f-45fc-a593-169ad4216dbe;COMPOSITOS CERAMICOS DE ALUMINA-ZIRCONIA-TIN PARA APLICACAO COMO FERRAMENTAS DE CORTE EM PROCESSOS DE USINAGEM;2022;Departamento de Engenharia de Materiais
38;5731e590-3b6f-45fc-a593-169ad4216dbe;FILAMENTOS PARA IMPRESSAO 3D MODIFICADOS COM GRAFENO;2023;Departamento de Engenharia de Materiais
39;5731e590-3b6f-45fc-a593-169ad4216dbe;Producao da fase LaNi0.5Fe(0.5-x)CoxO(3-d) (LNFC) para o uso em Celulas a Combustivel Reversiveis de Oxido Solido (RSOFCs);2023;Departamento de Engenharia de Materiais
40;5731e590-3b6f-45fc-a593-169ad4216dbe;OBTENCAO E CARACTERIZACAO DO ELETROLITO SOLIDO CONDUTOR PROTONICO BaZr0,7Ce0,1Sm0,1Y0,1O3-d;2023;Departamento de Engenharia de Materiais
41;73f50f2c-eedc-4a19-ba5a-1b276d3fa6d6;BIODEGRADACAO EM SOLO SIMULADO DO PLA E DO ECO PLA UTILIZADOS PARA IMPRESSAO 3D;2020;Departamento de Engenharia de Materiais
42;73f50f2c-eedc-4a19-ba5a-1b276d3fa6d6;CARACTERIZACAO MECANICA DO PLA E DO ECO PLA UTILIZADOS PARA IMPRESSAO 3D.;2020;Departamento de Engenharia de Materiais
43;73f50f2c-eedc-4a19-ba5a-1b276d3fa6d6;RECICLAGEM DE FILAMENTOS DE ECOPLA UTILIZADO NA IMPRESSAO 3D;2021;Departamento de Engenharia de Materiais
44;73f50f2c-eedc-4a19-ba5a-1b276d3fa6d6;RECICLAGEM DE PLA (POLIACIDO LATICO) UTILIZADO NA IMPRESSAO 3D;2021;Departamento de Engenharia de Materiais
45;73f50f2c-eedc-4a19-ba5a-1b276d3fa6d6;CARACTERIZACAO DE LATEX UTILIZADOS EM FORMULACOES DE TINTAS;2022;Departamento de Engenharia de Materiais
46;73f50f2c-eedc-4a19-ba5a-1b276d3fa6d6;CARACTERIZACAO DE FILAMENTOS MICROBIOCIDAS UTILIZADOS NA IMPRESSAO 3D;2022;Departamento de Engenharia de Materiais
47;73f50f2c-eedc-4a19-ba5a-1b276d3fa6d6;CARACTERIZACAO DE COMPOSITOS PARA PRODUCAO DE FILAMENTOS UTILIZADOS NA IMPRESSAO 3D;2023;Departamento de Engenharia de Materiais
48;8f60df57-e41a-4c50-a06d-79a01c493661;SINTESE DE CARVAO ATIVADO A PARTIR DA CASCA DO PINHAO E SUA APLICACAO NO PROCESSO DE ADSORCAO/DESSORCAO DO CORANTE AZUL DE METILENO;2019;Departamento de Química
49;8f60df57-e41a-4c50-a06d-79a01c493661;SINTESE DE NANOPARTICULAS DE PRATA (Ag) E INCORPORACAO NO FARELO DA CASCA DO PINHAO.;2019;Departamento de Química
50;8f60df57-e41a-4c50-a06d-79a01c493661;SINTESE DE NANOPARTICULAS DE PRATA E HIDROGEIS SUPERABSORVENTES UTILIZANDO GOMA ARABICA;2019;Departamento de Química
51;8f60df57-e41a-4c50-a06d-79a01c493661;PREPARO E CARACTERIZACAO DE AMIDO FUNCIONALIZADO COM GRUPOS FOSFATO VISANDO APLICACOES BIOTECNOLOGICAS.;2019;Departamento de Química
52;8f60df57-e41a-4c50-a06d-79a01c493661;SINTESE DE HIDROGEIS DE GOMA ARABICA E PORFIRANA NATIVA E QUIMICAMENTE MODIFICADA.;2020;Departamento de Química
53;8f60df57-e41a-4c50-a06d-79a01c493661;EXTRACAO, CARACTERIZACAO E MODIFICACAO QUIMICA DE POLISSACARIDEOS DE ALGAS MARINHAS;2020;Departamento de Química
54;8f60df57-e41a-4c50-a06d-79a01c493661;SINTESE DE HIDROGEIS HIBRIDOS DE GOMA ARABICA E PORFIRANA QUIMICAMENTE MODIFICADA.;2021;Departamento de Química
55;8f60df57-e41a-4c50-a06d-79a01c493661;EXTRACAO, CARACTERIZACAO E MODIFICACAO QUIMICA DE POLISSACARIDEOS DE ALGAS VERMELHAS VISANDO APLICACOES BIOTECNOLOGICAS.;2021;Departamento de Química
56;8f60df57-e41a-4c50-a06d-79a01c493661;PREPARACAO DE ELETRODOS DE CARBONO CERAMICO MODIFICADOS COM AuNPs ESTABILIZADAS EM POLISSACARIDEO PROVENIENTE DE ALGAS MARINHAS;2021;Departamento de Química
57;8f60df57-e41a-4c50-a06d-79a01c493661;ESTUDO DO PROCESSO DE ADSORCAO DO CORANTE VERMELHO DO CONGO EM FARELO, BIOCHAR E CARVAO ATIVADO OBTIDOS DA CASCA DO PINHAO.;2022;Departamento de Química
58;8f60df57-e41a-4c50-a06d-79a01c493661;ESTUDO DO PROCESSO DE ADSORCAO DO CORANTE AZUL DE METILENO EM FARELO, BIOCHAR E CARVAO ATIVADO OBTIDOS DA CASCA DO PINHAO.;2022;Departamento de Química
59;8f60df57-e41a-4c50-a06d-79a01c493661;SINTESE DE HIDROGEIS DE GOMA ARABICA CONTENDO NANOPARTICULAS DE PRATA.;2022;Departamento de Química
60;8f60df57-e41a-4c50-a06d-79a01c493661;SINTESE DE HIDROGEIS QUIMICOS BASEADOS EM NANOCELULOSE VISANDO APLICACOES BIOTECNOLOGICAS.;2022;Departamento de Química
61;e7b306a3-9ba6-4b9b-8450-1902026f0996;Fracoes de fosforo no solo em sistema plantio direto sob aplicacao antecipada de fosfato soluvel;2019;Departamento de Ciências do Solo e Engenharia Agrícola
62;e7b306a3-9ba6-4b9b-8450-1902026f0996;Desenvolvimento e validacao do metodo da resina trocadora de anions em membrana para solo dos Campos Gerais;2019;Departamento de Ciências do Solo e Engenharia Agrícola
63;e7b306a3-9ba6-4b9b-8450-1902026f0996;Proteinas hidrolisadas como fonte de micronutrientes para o trigo submetido ao estresse hidrico;2020;Departamento de Ciências do Solo e Engenharia Agrícola
64;e7b306a3-9ba6-4b9b-8450-1902026f0996;Fontes alternativas de potassio para a aveia preta;2021;Departamento de Ciências do Solo e Engenharia Agrícola
65;e7b306a3-9ba6-4b9b-8450-1902026f0996;Aminoacidos hidrolisados e micronutrientes para a cevada submetida ao estresse hidrico;2021;Departamento de Ciências do Solo e Engenharia Agrícola
66;e7b306a3-9ba6-4b9b-8450-1902026f0996;Sintese e eficiencia agronomica de fertilizantes organominerais enriquecidos com argila potassica;2021;Departamento de Ciências do Solo e Engenharia Agrícola
67;e7b306a3-9ba6-4b9b-8450-1902026f0996;Fontes alternativas de potassio e resposta da cultura da cevada;2022;Departamento de Ciências do Solo e Engenharia Agrícola
68;e7b306a3-9ba6-4b9b-8450-1902026f0996;Manejo do fosforo no solo em sistema plantio direto;2022;Departamento de Ciências do Solo e Engenharia Agrícola
69;e7b306a3-9ba6-4b9b-8450-1902026f0996;Aminoacidos hidrolisados e micronutrientes para o milho submetido ao estresse hidrico;2022;Departamento de Ciências do Solo e Engenharia Agrícola
70;e7b306a3-9ba6-4b9b-8450-1902026f0996;Sintese e eficiencia de fertilizantes organominerais enriquecidos com argila potassica para a cultura do milho;2022;Departamento de Ciências do Solo e Engenharia Agrícola
71;e7b306a3-9ba6-4b9b-8450-1902026f0996;Sintese e eficiencia agronomica de fertilizantes organominerais enriquecidos com argila potassica para o feijoeiro;2022;Departamento de Ciências do Solo e Engenharia Agrícola
72;e7b306a3-9ba6-4b9b-8450-1902026f0996;Aminoacidos hidrolisados como alternativa para mitigar o estresse hidrico do trIgo cultivado em solo argiloso;2023;Departamento de Ciências do Solo e Engenharia Agrícola
73;e7b306a3-9ba6-4b9b-8450-1902026f0996;Fontes alternativas de potassio e respota da cultura de milho;2023;Departamento de Ciências do Solo e Engenharia Agrícola
74;e7b306a3-9ba6-4b9b-8450-1902026f0996;Fontes alternativas de potassio e resposta da cultura do feijoeiro;2023;Departamento de Ciências do Solo e Engenharia Agrícola
75;5200d8e7-0336-423f-9345-e75f996fcc06;nan;2019;Departamento de Matemática e Estatística
76;5200d8e7-0336-423f-9345-e75f996fcc06;ANALISE DE TENDENCIA EM SERIES TEMPORAIS DE PRECIPITACAO DA REGIAO DOS CAMPOS GERAIS DO ESTADO DO PARANA;2020;Departamento de Matemática e Estatística
77;5200d8e7-0336-423f-9345-e75f996fcc06;Estudo da influencia do ENOS no regime de precipitacao na regiao dos Campos Gerais do estado do Parana;2021;Departamento de Matemática e Estatística
78;5200d8e7-0336-423f-9345-e75f996fcc06;Analise dos dados de concorrencia no vestibular nos cursos da UEPG por cota de 2014 a 2021;2021;Departamento de Matemática e Estatística
79;5200d8e7-0336-423f-9345-e75f996fcc06;A POLITICA DE COTAS DA UEPG: CONCORRENCIA NOS VESTIBULARES E MATRICULAS NOS CURSOS POR COTA DO PERIODO 2014 A 2021;2022;Departamento de Matemática e Estatística
80;1ba9ece9-7bab-425e-ad7c-672fb5558e31;IMPLEMENTACAO DE ALGORITMO DE DEEP LEARNING PARA CONTAGEM DE ARVORES EM SIPA;2019;Departamento de Informática
81;1ba9ece9-7bab-425e-ad7c-672fb5558e31;NOVO MODULO DE SOFTWARE DE DETERMINACAO DE CLASSES DE PRODUTIVIDADE BASEADO EM DEEP LEARNING E AMBIENTE MOBILE;2019;Departamento de Informática
82;1ba9ece9-7bab-425e-ad7c-672fb5558e31;Abordagem One-Few Shot Learning para o diagnostico de cancer de colo do utero;2022;Departamento de Informática
83;1ba9ece9-7bab-425e-ad7c-672fb5558e31;Estudo de fatores de risco associados ao cancer de colo cervical por meio de tecnicas de Aprendizado de Maquina;2022;Departamento de Informática
84;1ba9ece9-7bab-425e-ad7c-672fb5558e31;RECONHECIMENTO DE PADROES DE PRODUTIVIDADE DE MILHO COM A ABORDAGEM DE FEW-SHOT LEARNING;2022;Departamento de Informática
85;1ba9ece9-7bab-425e-ad7c-672fb5558e31;ASSOCIACAO DE DADOS ESPECTRAIS E TECNICAS DE APRENDIZADO DE MAQUINA PARA ESTIMATIVA DO TEOR DE CARBONO ORGANICO TOTAL NO SOLO;2023;Departamento de Informática
86;1ba9ece9-7bab-425e-ad7c-672fb5558e31;CLASSIFICACAO AUTOMATICA DE IMAGENS CELULARES EM BASE DE DADOS DESBALANCEADA;2023;Departamento de Informática
87;162b173b-b237-4a8a-9088-e23b89576809;AVALIACAO DA ATIVIDADE ANTIFUNGICA DO EPICARPO DE MACAS NA SUPERFICIE DE QUEIJOS SEMIDUROS;2019;Departamento de Engenharia de Alimentos
88;162b173b-b237-4a8a-9088-e23b89576809;AVALIACAO DO PROCESSO DE MATURACAO DE QUEIJOS SEMIDUROS ADICIONADOS DE ESPECIARIAS;2019;Departamento de Engenharia de Alimentos
89;162b173b-b237-4a8a-9088-e23b89576809;ESTABELECIMENTO DE UM PROTOCOLO DE FABRICACAO DE REFRIGERANTE NATURAL DE MACA COM ADICAO DE VINAGRE E KOMBUCHA DE MACA;2019;Departamento de Engenharia de Alimentos
90;162b173b-b237-4a8a-9088-e23b89576809;AVALIACAO DO EFEITO DE DIFERENTES METODOS DE CONSERVACAO NA QUALIDADE E TEMPO DE PRATELEIRA DE UM NOVO PROTOCOLO DE FABRICACAO DE SIDRA;2020;Departamento de Engenharia de Alimentos
91;162b173b-b237-4a8a-9088-e23b89576809;IMPLANTACAO DE METODO ANALITICO PARA ATESTAR O TRATAMENTO TERMICO DO LEITE EM QUEIJOS SEMI-DUROS ARTESANAIS;2020;Departamento de Engenharia de Alimentos
92;162b173b-b237-4a8a-9088-e23b89576809;"IMPACTO DA IMOBILIZACAO DE COGUMELOS DURANTE A FERMENTACAO DA SIDRA: CINETICA DE FERMENTACAO; COMPOSTOS BIOATIVOS E QUALIDADE SENSORIAL";2021;Departamento de Engenharia de Alimentos
93;162b173b-b237-4a8a-9088-e23b89576809;AVALIACAO DA ANALISE DE FOSFATASE ALCALINA EM QUEIJOS SEMI-DUROS ARTESANAIS;2021;Departamento de Engenharia de Alimentos
94;162b173b-b237-4a8a-9088-e23b89576809;IMPACTO DE DIFERENTES METODOS DE CONSERVACAO NA ESTABILIDADE MICROBIOLOGICA E NA QUALIDADE SENSORIAL DE SIDRAS;2021;Departamento de Engenharia de Alimentos
95;162b173b-b237-4a8a-9088-e23b89576809;Avaliacao fisico-quimica e sensorial de licores de maca maturados com chips de madeira de diferentes origens botanicas;2021;Departamento de Engenharia de Alimentos
96;162b173b-b237-4a8a-9088-e23b89576809;DESENVOLVIMENTO DE UMA NOVA DRY CIDER: PADRONIZACAO DO TEOR FENOLICO, POTENCIAL FUNCIONAL, COR, ADSTRINGENCIA E AMARGOR;2023;Departamento de Engenharia de Alimentos
97;162b173b-b237-4a8a-9088-e23b89576809;DESENVOLVIMENTO DE UMA NOVA DRY CIDER: PADRONIZACAO DA CINETICA DE FERMENTACAO E DA FORMACAO DE AROMAS FRUTADOS;2023;Departamento de Engenharia de Alimentos
98;430d1420-a5e8-43f3-81e2-76ed88550355;Complexos de Inclusao Nistatina-(a,b,g)-Ciclodextrina: um Estudo Teorico feito via Metodos Semi Empiricos;2020;Departamento de Física
99;430d1420-a5e8-43f3-81e2-76ed88550355;Estudo Teorico, Via Metodos Semi-empiricos, da Estrutura Eletronica de Polimeros Condutores Baseados no Boro;2021;Departamento de Física
100;201baed6-2318-44b6-8f07-75f80f75f87c;CINETICA DE FERMENTACAO DA KOMBUCHA: AVALIACAO DOS COMPOSTOS BIOATIVOS;2019;Departamento de Engenharia de Alimentos
101;201baed6-2318-44b6-8f07-75f80f75f87c;OTIMIZACAO DO PROCESSO DE SECAGEM DE BAGACO DE MACA PARA OBTENCAO DE COMPOSTOS BIOATIVOS;2019;Departamento de Engenharia de Alimentos
102;201baed6-2318-44b6-8f07-75f80f75f87c;AVALIACAO DO POTENCIAL TECNOLOGICO DO ULTRASSOM NO DESENVOLVIMENTO DE BEBIDA A PARTIR DE BAGACO DE MACA;2020;Departamento de Engenharia de Alimentos
103;201baed6-2318-44b6-8f07-75f80f75f87c;APLICACAO DE EXTRATO FENOLICO DE BRACTEAS ESTEREIS DE Araucaria angustifolia NO PROCESSAMENTO DE CERVEJA;2020;Departamento de Engenharia de Alimentos
104;201baed6-2318-44b6-8f07-75f80f75f87c;DESENVOLVIMENTO DE BEBIDA FERMENTADA POR MICRORGANISMOS DA KOMBUCHA COM EXTRATO DE FLORES DE IPE;2021;Departamento de Engenharia de Alimentos
105;201baed6-2318-44b6-8f07-75f80f75f87c;APTIDAO TECNOLOGICA DO EXTRATO FENOLICO DE BRACTEAS ESTEREIS DE Araucaria angustifolia;2021;Departamento de Engenharia de Alimentos
106;201baed6-2318-44b6-8f07-75f80f75f87c;IPE AMARELO (Handroanthus albus L.) COMO ALTERNATIVA DE SUBSTRATO PARA A FERMENTACAO DE KOMBUCHA;2022;Departamento de Engenharia de Alimentos
107;201baed6-2318-44b6-8f07-75f80f75f87c;Desenvolvimento de bebida fermentada com microrganismos da kombucha a base de erva-mate e pitanga preta;2022;Departamento de Engenharia de Alimentos
108;201baed6-2318-44b6-8f07-75f80f75f87c;OTIMIZACAO DA EXTRACAO DE COMPOSTOS BIOATIVOS DE Tropaeolum majus L. UTILIZANDO PLANEJAMENTO DE MISTURAS;2023;Departamento de Engenharia de Alimentos
109;201baed6-2318-44b6-8f07-75f80f75f87c;DESENVOLVIMENTO DE BEBIDA LACTEA FERMENTADA COM MICRORGANISMOS DA KOMBUCHA;2023;Departamento de Engenharia de Alimentos
110;35b30c42-8af1-486a-a696-696f7ad0b72d;A CONSTRUCAO GEOGRAFICA DO TEMPO EM ARTIGOS PUBLICADOS NA REVISTA GEOFORUM (2001-2002);2019;Departamento de Geociências
111;35b30c42-8af1-486a-a696-696f7ad0b72d;O jogo GeoGuessr e as paisagens geograficas: experiencias espaciais;2020;Departamento de Geociências
112;6f3420dc-4281-4019-b672-5e3f13caec88;Parcelamento da adubacao nitrogenada em alface;2019;Departamento de Fitotecnia e Fitossanidade/DEFITO
113;6f3420dc-4281-4019-b672-5e3f13caec88;BIOCONTROLE DE RHIZOCTONIA SOLANI POR Trichoderma spp. NA PRODUCAO DE ALFACE.;2021;Departamento de Fitotecnia e Fitossanidade/DEFITO
114;6f3420dc-4281-4019-b672-5e3f13caec88;USO DE Trichoderma spp NO CONTROLE DE Sclerotinia sclerotiorum NA PRODUCAO DE MUDAS DE CHICORIA.;2022;Departamento de Fitotecnia e Fitossanidade/DEFITO
115;6f3420dc-4281-4019-b672-5e3f13caec88;EFEITO DE Trichoderma harzianum NA ABSORCAO DE BORO E PROMOCAO DE CRESCIMENTO EM COUVE-FLOR.;2023;Departamento de Fitotecnia e Fitossanidade/DEFITO
116;6f3420dc-4281-4019-b672-5e3f13caec88;PRODUCAO DE MICROVERDES EM DIFRENTES TIPOS DE SUBSTRATOS;2023;Departamento de Fitotecnia e Fitossanidade/DEFITO
117;8e06505a-fdb1-4d6f-941c-d6d904ce1fa0;AVALIACAO DA REDUCAO DA DEMANDA QUIMICA DE OXIGENIO EM EFLUENTE TRATADO EM UM REATOR DE LEITO ESTRUTURADO;2019;Departamento de Engenharia de Alimentos
118;8e06505a-fdb1-4d6f-941c-d6d904ce1fa0;AVALIACAO DA FORMA DO NITROGENIO NA RELACAO C/N NO PROCESSO DE NITRIFICACAO E DESNITRIFICACAO SIMULTANEA DE EFLUENTES;2019;Departamento de Engenharia de Alimentos
119;8e06505a-fdb1-4d6f-941c-d6d904ce1fa0;REMOCAO DE NITRATO DE AGUA DE DRENAGEM AGRICOLA UTILIZANDO REATOR BIOLOGICO COM DIFERENTES MEIOS SUPORTES;2020;Departamento de Engenharia de Alimentos
120;8e06505a-fdb1-4d6f-941c-d6d904ce1fa0;AVALIACAO ECOTOXICOLOGICA DE AGUAS RESIDUARIAS MUNICIPAIS DE UMA ESTACAO DE TRATAMENTO DE ESGOTO UTILIZANDO BULBOS DE Allium cepa;2020;Departamento de Engenharia de Alimentos
121;8e06505a-fdb1-4d6f-941c-d6d904ce1fa0;INFLUENCIA DA RECIRCULACAO E AERACAO NO PROCESSO DE NITRIFICACAO E DESNITRIFICACAO SIMULTANEAS EM UM REATOR DE LEITO EMPACOTADO;2020;Departamento de Engenharia de Alimentos
122;8e06505a-fdb1-4d6f-941c-d6d904ce1fa0;Avaliacao de dois reatores de bancada com suporte de espuma e aeracao intermitente na remocao de DQO e nitrogenio total de esgoto domestico;2021;Departamento de Engenharia de Alimentos
123;8e06505a-fdb1-4d6f-941c-d6d904ce1fa0;Avaliacao da producao de metano na biodigestao anaerobia de efluente e subprodutos alimenticios;2021;Departamento de Engenharia de Alimentos
124;8e06505a-fdb1-4d6f-941c-d6d904ce1fa0;Remocao de nitrogenio total e DQO no tratamento de esgoto sanitario em reator de leito empacotado com aeracao intermitente em escala piloto;2022;Departamento de Engenharia de Alimentos
125;8e06505a-fdb1-4d6f-941c-d6d904ce1fa0;Porcelana silicosa como suporte para crescimento e fixacao de microrganismos para tratamento de efluentes;2023;Departamento de Engenharia de Alimentos
126;deb4359f-8b80-4da0-abde-caecb76fe911;A matematica como uma linguagem: Um estudo a partir da resolucao de exercicios na Olimpiada de Matematica/UEPG;2019;Departamento de Matemática e Estatística
127;deb4359f-8b80-4da0-abde-caecb76fe911;PANORAMA DAS TENDENCIAS TEMATICAS DO USO DE INTELIGENCIA ARTIFICIAL NA EDUCACAO;2019;Departamento de Matemática e Estatística
128;deb4359f-8b80-4da0-abde-caecb76fe911;Educacao em tempos de pandemia: percepcoes dos discentes;2020;Departamento de Matemática e Estatística
